Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
1,1,1,0,0,0,0,0,2,53,135000.0,34.5414348,2.127353744,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,1,0,1,3,5,180000.0,30.03210196,9.541605919,State servant,Higher education,Married,House / apartment,High skill tech staff,0
0,0,1,0,0,1,0,1,3,39,135000.0,31.66937035,1.79332909,Working,Secondary / secondary special,Civil marriage,With parents,Sales staff,0
0,0,1,0,1,0,1,0,1,3,49500.0,63.46742233,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
1,0,1,0,0,1,0,2,4,50,270000.0,29.85687591,5.128099824,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,0,0,0,0,14,15,58,225000.0,48.608801,4.624324935,Working,Secondary / secondary special,Separated,House / apartment,Drivers,0
1,1,1,0,1,1,0,0,1,18,112500.0,51.94630964,12.29046455,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
0,1,1,1,1,0,0,4,5,8,157500.0,38.31427066,11.45814082,State servant,Secondary / secondary special,Separated,House / apartment,Security staff,0
0,1,1,0,0,1,0,0,2,22,157500.0,57.03334086,3.126689802,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
1,1,1,0,0,0,0,0,2,58,222750.0,46.39109633,3.624988877,Working,Higher education,Married,House / apartment,Drivers,0
0,0,1,0,0,0,1,0,2,2,180000.0,59.90814322,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,45,112500.0,25.46527307,4.794075169,Working,Incomplete higher,Civil marriage,House / apartment,Other,0
1,0,1,1,1,0,0,1,3,5,225000.0,30.61801406,0.876130242,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers,0
0,0,1,0,0,0,0,0,2,10,211500.0,45.70114376,5.20476122,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
0,0,1,0,1,0,0,0,2,8,45000.0,39.41217137,2.70779003,Working,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,0,1,0,0,0,2,36,85500.0,50.48152939,26.62340774,Working,Higher education,Married,House / apartment,Core staff,0
1,0,0,1,1,1,0,0,2,36,157500.0,38.68662601,7.876958459,Working,Secondary / secondary special,Married,House / apartment,Private service staff,0
0,0,0,1,1,0,0,0,2,27,112500.0,38.92208601,18.20434369,State servant,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,1,0,2,31,135000.0,63.02935721,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,0,1,1,0,0,0,2,52,67500.0,42.91669233,23.7951498,Working,Secondary / secondary special,Married,With parents,Medicine staff,0
0,0,1,1,1,1,0,0,2,39,202500.0,52.88814965,18.04280718,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,1,1,0,0,0,0,1,3,4,261000.0,41.20550046,4.457312607,State servant,Higher education,Married,House / apartment,Managers,0
1,1,1,1,1,0,0,0,2,58,315000.0,57.71507971,11.96191571,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
0,1,1,0,0,0,0,1,3,40,135000.0,36.68521599,3.794739112,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
0,0,1,0,0,0,1,0,1,28,94500.0,66.53661608,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
0,0,0,1,1,0,0,0,2,29,67500.0,54.08461502,6.042560764,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,1,1,0,0,0,1,0,2,39,76500.0,59.19902531,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,1,30,157500.0,50.13929102,13.54168806,Working,Secondary / secondary special,Single / not married,House / apartment,Core staff,0
0,0,1,0,0,1,0,1,3,8,225000.0,35.72421063,1.204679083,Working,Secondary / secondary special,Married,House / apartment,Private service staff,0
1,0,1,0,0,0,1,0,2,57,65250.0,57.14559505,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
1,0,1,0,0,0,0,0,1,12,180000.0,25.04363539,0.542105587,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Security staff,0
1,1,1,0,0,0,0,0,1,10,180000.0,25.83215261,1.456566528,Working,Higher education,Single / not married,House / apartment,Drivers,0
0,0,1,0,0,0,0,1,2,59,135000.0,46.7305968,22.79307583,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
0,1,1,0,0,1,0,0,2,44,247500.0,54.0764013,7.794821249,Working,Secondary / secondary special,Married,House / apartment,Other,1
1,1,0,0,0,0,0,0,2,10,450000.0,43.83115327,12.70936433,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
0,1,1,0,0,1,0,1,3,40,225000.0,37.36969274,4.043888649,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
0,0,1,0,1,0,1,0,1,51,90000.0,57.64936994,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
1,0,1,0,0,0,1,0,2,49,72900.0,64.12999582,0.0,Pensioner,Lower secondary,Married,House / apartment,Other,1
0,0,0,0,0,0,1,0,1,32,153000.0,44.77573119,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
0,1,1,0,0,1,0,2,4,7,180000.0,35.63112179,3.794739112,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,0,1,0,2,41,135000.0,62.16965441,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,1,1,0,0,0,2,48,162000.0,39.66679672,19.62531743,Working,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,0
0,0,1,0,0,1,0,0,2,18,157500.0,46.93867773,2.874802357,Working,Higher education,Married,House / apartment,Core staff,0
0,0,1,1,1,0,0,0,2,25,270000.0,39.99808347,5.043224707,Commercial associate,Lower secondary,Civil marriage,House / apartment,Sales staff,0
0,0,1,0,0,0,0,0,2,43,202500.0,44.428017,13.28980061,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
1,0,1,0,0,0,0,0,2,38,225000.0,37.68455204,3.041814685,State servant,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,1,0,1,0,2,5,67500.0,67.13621772,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,1,0,1,0,2,40,56250.0,65.27991677,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,1,0,0,1,60,292500.0,36.78104273,9.62374313,Working,Secondary / secondary special,Single / not married,House / apartment,Other,0
0,0,1,0,0,1,0,1,3,43,112500.0,58.23801995,39.62572811,Working,Higher education,Married,House / apartment,High skill tech staff,1
0,0,1,0,0,0,0,0,2,56,270000.0,49.59444752,27.71035682,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
1,1,1,1,1,0,0,0,2,17,90000.0,32.29087524,4.709200052,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
0,0,1,0,0,0,0,1,3,5,112500.0,29.65427079,3.45797655,Working,Higher education,Married,House / apartment,Laborers,0
1,1,1,1,1,0,0,1,3,8,324000.0,30.92739755,8.709282189,Working,Higher education,Married,House / apartment,High skill tech staff,0
0,0,1,0,0,1,0,1,3,8,225000.0,26.32497587,6.204097278,Commercial associate,Higher education,Married,House / apartment,Managers,0
1,1,1,0,0,1,0,3,5,27,270000.0,38.23213345,2.288890258,Commercial associate,Higher education,Married,House / apartment,Drivers,0
0,0,1,0,0,0,0,1,3,33,135000.0,43.66414095,25.62407168,Working,Incomplete higher,Married,House / apartment,Other,0
0,0,1,0,0,0,1,0,2,13,202500.0,58.766436,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,5,180000.0,51.3823008,5.043224707,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
0,0,1,0,0,1,1,0,1,19,247500.0,64.978747,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
0,0,1,0,0,0,0,1,3,20,202500.0,38.74685996,12.79423944,Working,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,0,0,0,1,0,2,4,180000.0,66.04105492,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,1,0,0,0,0,2,45,202500.0,41.19728673,4.709200052,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,0,1,0,2,3,112500.0,51.36039754,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,0,0,0,0,0,0,2,37,189000.0,50.51986009,0.37509326,Working,Secondary / secondary special,Married,Municipal apartment,Laborers,0
0,0,1,0,1,1,0,0,2,55,495000.0,53.88748571,10.62307919,Commercial associate,Higher education,Married,House / apartment,Managers,0
0,0,1,0,0,1,1,0,1,58,135000.0,62.61593325,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
0,1,1,0,0,0,0,2,4,12,175500.0,51.13315126,1.456566528,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
0,0,1,1,1,0,0,0,1,47,62653.5,53.82177594,0.876130242,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,0
0,0,1,0,0,0,1,0,2,34,121500.0,67.16085888,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
1,1,1,0,1,0,0,1,3,51,225000.0,31.15190593,2.373765375,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
1,1,1,0,1,0,0,0,1,2,427500.0,32.69882338,8.624407072,State servant,Incomplete higher,Single / not married,Rented apartment,High skill tech staff,0
0,1,1,0,0,0,0,0,1,3,112500.0,25.13672423,0.876130242,Working,Secondary / secondary special,Single / not married,With parents,Medicine staff,0
0,0,1,0,0,0,1,0,1,8,90000.0,61.01699556,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
0,0,1,0,1,0,1,0,2,58,225000.0,59.3140174,0.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,Other,1
1,0,1,0,0,0,0,1,3,23,157500.0,24.4987919,4.794075169,State servant,Incomplete higher,Married,House / apartment,Core staff,0
1,1,1,1,1,0,0,0,2,17,135000.0,46.15837423,4.542187725,Working,Secondary / secondary special,Married,House / apartment,Drivers,1
0,0,0,0,0,0,1,0,1,17,252000.0,62.32845301,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
0,1,1,0,0,0,1,0,2,39,279000.0,57.98065669,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,0,0,0,0,0,0,0,2,20,270000.0,32.36753664,11.62515315,Working,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,1,0,1,3,22,67500.0,24.97518772,4.29030028,Commercial associate,Higher education,Married,House / apartment,Waiters/barmen staff,0
0,0,1,0,0,0,1,0,2,20,112500.0,53.8436792,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,1
1,0,1,0,0,0,0,0,1,12,157500.0,36.86044204,5.456648665,Commercial associate,Incomplete higher,Separated,House / apartment,Security staff,0
0,1,1,0,1,1,0,0,2,41,135000.0,48.844261,5.456648665,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
0,0,1,0,0,0,1,0,1,49,193500.0,66.51745073,0.0,Pensioner,Incomplete higher,Widow,House / apartment,Other,0
0,0,1,0,1,0,1,0,1,37,135000.0,65.51537677,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
0,0,1,0,1,0,1,0,2,39,135000.0,63.06768791,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,1,0,0,0,1,0,1,3,57,135000.0,30.83430871,1.541441645,Working,Higher education,Married,Rented apartment,Accountants,0
1,0,1,0,0,0,0,0,2,53,225000.0,60.46667625,7.625071014,Commercial associate,Higher education,Married,House / apartment,Security staff,0
0,0,1,0,0,0,1,0,1,49,157500.0,57.63020459,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
1,0,1,0,1,1,0,1,3,25,135000.0,38.83721089,2.622914913,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,0,0,0,0,1,0,2,10,113400.0,55.35774177,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
1,0,1,0,0,1,0,0,1,44,112500.0,29.00538683,5.793411227,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Security staff,0
0,0,1,0,0,0,0,0,1,2,225000.0,57.28796621,2.874802357,Commercial associate,Secondary / secondary special,Widow,House / apartment,Cleaning staff,0
0,0,1,0,0,0,0,0,1,2,112500.0,22.85330979,4.375175397,Working,Incomplete higher,Single / not married,Rented apartment,Laborers,0
0,0,1,0,0,0,1,0,2,9,112500.0,61.92050487,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,1,1,1,1,0,0,0,2,40,180000.0,44.77025538,10.87496663,State servant,Lower secondary,Married,House / apartment,Laborers,0
0,1,1,1,0,0,0,0,1,28,225000.0,30.20185219,0.37509326,Working,Higher education,Separated,Rented apartment,Other,0
1,1,1,1,1,0,0,0,2,23,112500.0,58.69525042,1.2895542,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,1,0,1,0,0,0,2,48,157500.0,53.81082432,4.794075169,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,1,3,37,112500.0,34.47024922,2.540777702,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
0,0,1,0,0,0,0,1,3,22,135000.0,36.14584831,0.37509326,Commercial associate,Higher education,Married,House / apartment,Other,0
0,0,1,0,0,0,1,0,2,3,189000.0,55.16061247,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
0,0,1,1,0,0,0,0,1,4,112500.0,24.51795725,3.206089105,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
1,0,0,0,0,0,0,0,2,24,54000.0,30.84252243,4.457312607,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
1,0,1,0,0,0,0,1,3,7,180000.0,28.57279752,2.792665147,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,1
1,1,1,0,0,0,1,0,2,34,225000.0,50.49521893,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,0,1,1,0,1,0,0,1,8,157500.0,30.83978453,1.541441645,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
0,1,1,0,0,1,0,1,3,55,171000.0,30.37707824,5.456648665,Commercial associate,Incomplete higher,Married,House / apartment,Other,0
0,0,1,1,0,0,0,0,2,26,292500.0,51.86143453,13.28980061,Commercial associate,Higher education,Married,House / apartment,Sales staff,0
1,0,1,0,0,1,0,1,3,18,292500.0,46.08718865,9.62374313,State servant,Higher education,Married,House / apartment,Core staff,1
0,0,1,0,0,0,0,0,2,14,81000.0,46.3801447,1.541441645,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,1,1,0,1,42,54000.0,62.69259465,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
1,1,1,0,0,0,1,0,2,29,63000.0,65.70976817,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,1,1,0,0,0,1,0,2,27,202500.0,56.24756155,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,1,3,55,270000.0,42.73325257,7.542933804,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
0,0,1,0,1,0,1,0,1,19,135000.0,63.47289814,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
0,0,0,1,1,0,0,0,2,23,270000.0,37.12875692,3.542851667,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,0,0,0,0,0,0,1,21,135000.0,33.12593688,4.29030028,Working,Secondary / secondary special,Single / not married,Municipal apartment,Laborers,0
0,0,0,0,0,0,0,0,2,10,90000.0,43.42046722,4.205425163,State servant,Higher education,Married,Rented apartment,Core staff,0
0,0,0,0,0,1,0,0,2,25,162000.0,24.93138121,1.456566528,Commercial associate,Higher education,Married,Rented apartment,Accountants,0
0,0,1,0,0,0,0,0,2,39,225000.0,62.68985674,4.961087497,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
0,0,1,0,0,0,0,0,2,1,135000.0,36.41142529,4.457312607,Working,Higher education,Married,House / apartment,Laborers,0
1,0,0,1,1,1,0,0,1,3,180000.0,24.76710679,3.290964222,Working,Secondary / secondary special,Single / not married,With parents,Other,0
1,0,1,0,0,0,0,0,1,5,216000.0,39.14659439,6.042560764,State servant,Secondary / secondary special,Single / not married,House / apartment,Core staff,0
0,0,1,0,0,1,1,0,2,18,180000.0,59.31127949,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,0,0,0,0,0,0,1,19,180000.0,31.05334127,6.54085984,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Other,0
0,0,1,0,1,0,0,0,2,39,139500.0,56.16542434,15.62523529,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,40,157500.0,45.90648679,16.96133391,Working,Higher education,Married,House / apartment,Accountants,0
0,1,1,0,1,1,0,0,1,37,225000.0,26.52484308,1.623578855,Working,Higher education,Single / not married,House / apartment,Other,0
0,0,1,0,0,0,1,0,2,14,67500.0,55.08942689,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
0,0,1,0,1,0,0,0,1,22,225000.0,40.53471324,4.961087497,Working,Secondary / secondary special,Separated,With parents,Sales staff,0
0,0,1,0,1,0,0,1,2,35,315000.0,51.45622429,5.043224707,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,Cleaning staff,0
0,0,1,0,0,0,0,1,2,10,157500.0,49.24125752,4.961087497,Working,Secondary / secondary special,Widow,House / apartment,Sales staff,0
0,0,1,1,1,0,0,1,3,25,112500.0,35.17389132,3.041814685,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
0,0,1,0,0,0,1,0,1,52,92250.0,63.2593414,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
1,1,1,0,0,0,1,0,2,36,108000.0,67.28954051,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,0,0,1,1,0,0,0,2,10,135000.0,34.81248759,15.62523529,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,5,135000.0,48.61975263,5.623660992,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
0,0,1,0,0,0,1,0,2,20,112500.0,58.56930669,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,1,0,0,0,0,0,0,2,5,315000.0,36.94805506,0.709117915,Commercial associate,Higher education,Married,House / apartment,Sales staff,0
0,0,1,1,1,0,0,0,2,12,112500.0,28.84385032,10.45606686,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
1,0,1,1,1,0,0,0,2,17,234000.0,38.50592415,3.041814685,Commercial associate,Higher education,Married,House / apartment,Sales staff,0
1,0,1,0,0,1,0,0,2,56,607500.0,53.21122268,3.876876322,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
1,1,0,1,1,0,0,0,1,31,180000.0,27.84725217,4.961087497,Working,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff,0
1,1,1,0,0,0,0,0,2,55,67500.0,52.05035011,8.961169634,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
1,1,1,0,0,0,0,0,2,53,135000.0,52.04213639,9.875630574,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
1,1,1,0,0,0,0,2,4,41,139500.0,32.13207663,3.206089105,Working,Secondary / secondary special,Married,House / apartment,Other,1
1,1,1,0,1,1,0,0,2,41,310500.0,46.72785889,4.709200052,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
0,0,1,0,0,0,0,0,1,16,157500.0,53.4521585,0.709117915,Commercial associate,Secondary / secondary special,Separated,With parents,Other,0
0,0,1,0,0,1,0,1,3,37,67500.0,39.90499463,5.875548437,Working,Secondary / secondary special,Married,Rented apartment,Laborers,0
0,0,1,0,1,1,0,0,2,30,157500.0,28.98074567,10.62307919,Working,Incomplete higher,Married,House / apartment,Core staff,0
1,1,1,0,0,0,1,0,2,39,90000.0,60.58714416,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,0,1,0,0,0,0,1,2,51,180000.0,35.44768202,0.37509326,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,1
0,0,1,1,1,0,0,0,2,7,112500.0,34.47846294,10.79282942,Working,Higher education,Married,House / apartment,Core staff,0
1,1,1,1,0,0,0,1,3,41,135000.0,31.16559546,2.127353744,Commercial associate,Higher education,Married,House / apartment,Other,0
1,0,1,0,1,0,0,1,3,51,360000.0,34.53048317,7.876958459,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,0
0,1,1,0,0,1,0,0,2,15,202500.0,38.97958206,2.622914913,Working,Higher education,Married,House / apartment,Sales staff,1
0,0,1,0,0,0,0,0,2,17,157500.0,36.65783692,2.622914913,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
0,0,1,0,0,0,0,0,1,32,166500.0,55.9135369,6.373847512,Commercial associate,Higher education,Widow,House / apartment,Cleaning staff,0
0,0,1,0,0,0,1,0,1,20,135000.0,66.59685004,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,1
0,0,1,0,0,0,0,2,4,44,135000.0,42.05972744,2.455902585,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
0,1,1,0,0,1,0,2,4,11,144000.0,39.12742904,1.456566528,Working,Higher education,Married,House / apartment,Accountants,0
0,0,1,1,1,0,0,0,2,57,112500.0,47.83671123,3.290964222,Commercial associate,Higher education,Married,House / apartment,Other,0
0,0,1,0,0,0,0,2,4,58,153000.0,36.36761877,3.624988877,Commercial associate,Higher education,Married,House / apartment,Accountants,0
0,0,1,0,1,0,0,2,4,6,135000.0,43.05632559,0.290218143,Commercial associate,Secondary / secondary special,Married,House / apartment,Medicine staff,0
1,0,1,0,0,0,0,0,1,37,180000.0,33.72827642,4.624324935,Commercial associate,Higher education,Single / not married,House / apartment,Other,0
0,0,0,0,1,0,0,1,3,17,157500.0,30.68098592,1.960341417,Working,Secondary / secondary special,Civil marriage,With parents,Cooking staff,0
0,1,0,0,0,0,0,0,2,35,315000.0,53.22765012,11.12685408,Working,Secondary / secondary special,Married,House / apartment,Managers,0
0,0,0,0,0,1,0,1,3,55,157500.0,41.4190572,4.457312607,Working,Secondary / secondary special,Married,House / apartment,Private service staff,0
1,0,1,0,0,0,0,0,1,18,135000.0,57.50699877,7.961833576,Commercial associate,Higher education,Separated,House / apartment,Other,0
0,1,1,0,0,0,1,0,2,11,144000.0,57.56997064,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,0,0,1,0,0,0,2,31,90000.0,54.28722013,15.12693621,Working,Higher education,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,1,57,360000.0,32.73989199,7.709946132,State servant,Secondary / secondary special,Separated,House / apartment,Medicine staff,1
1,0,1,0,0,0,0,0,1,34,225000.0,44.08030281,11.2911285,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Security staff,0
0,1,1,0,0,0,1,0,1,46,189000.0,65.89047003,0.0,Pensioner,Higher education,Separated,House / apartment,Other,0
0,0,1,0,1,0,0,0,2,17,157500.0,52.52674593,5.20476122,Working,Secondary / secondary special,Married,House / apartment,Accountants,0
1,0,1,1,0,1,0,0,2,18,202500.0,22.86973723,2.959677475,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
0,0,1,0,0,0,0,1,3,12,45000.0,30.44278801,0.542105587,Working,Higher education,Married,House / apartment,Core staff,0
0,1,1,0,0,1,0,0,2,20,225000.0,48.72105519,6.707872167,Working,Higher education,Married,House / apartment,Managers,0
0,0,1,0,0,0,1,0,1,6,135000.0,55.82044806,0.0,Pensioner,Incomplete higher,Separated,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,33,121500.0,48.83057147,8.961169634,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
0,0,1,0,1,0,0,0,2,37,270000.0,54.20508292,12.542352,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,1,4,180000.0,45.66007516,25.96083424,Working,Secondary / secondary special,Single / not married,House / apartment,Core staff,0
0,0,1,0,0,0,1,0,2,22,81000.0,57.82733389,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,0,1,0,0,0,0,0,1,36,270000.0,43.57379002,7.961833576,Working,Secondary / secondary special,Separated,House / apartment,Other,0
0,0,0,0,0,0,0,0,2,31,94500.0,24.83555446,2.622914913,Working,Higher education,Married,House / apartment,Other,1
1,0,1,0,0,1,0,1,3,38,202500.0,41.3013272,11.04197896,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
1,1,1,0,0,1,0,0,1,20,112500.0,23.91561771,0.542105587,Working,Secondary / secondary special,Single / not married,House / apartment,Other,0
1,1,1,1,1,0,0,0,2,27,225000.0,57.76436203,15.20633552,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,1,0,0,0,0,0,1,26,90000.0,48.40893379,11.96191571,State servant,Secondary / secondary special,Widow,House / apartment,Medicine staff,0
0,1,1,0,0,0,0,1,3,4,351000.0,36.37035668,6.707872167,Working,Secondary / secondary special,Civil marriage,House / apartment,Managers,0
1,0,0,0,1,0,0,1,3,13,135000.0,32.21968966,3.624988877,Working,Secondary / secondary special,Married,Rented apartment,Laborers,1
0,0,1,0,0,0,1,0,2,24,270000.0,56.98679644,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
0,1,1,1,1,0,0,0,2,30,202500.0,28.92324962,2.455902585,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
0,0,1,1,1,0,0,0,1,3,121500.0,53.18658152,4.375175397,State servant,Higher education,Widow,House / apartment,Accountants,0
0,0,1,0,1,0,0,2,4,5,189000.0,37.75026181,0.961005359,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,0
1,0,1,0,0,0,0,0,2,1,283500.0,23.25578212,3.206089105,State servant,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
0,0,1,1,1,0,0,0,1,16,180000.0,39.82833323,12.45747688,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
1,1,1,0,0,1,0,0,1,25,202500.0,29.10121358,8.128845904,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff,0
0,0,1,0,1,0,1,0,1,18,103500.0,65.96713143,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
0,1,1,0,0,0,0,1,2,18,180000.0,38.94946508,8.375257534,Working,Higher education,Single / not married,House / apartment,Sales staff,0
0,0,1,0,0,0,1,0,2,38,112500.0,56.499449,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,0,1,0,0,0,1,0,2,13,54000.0,62.09573092,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,1,1,0,0,0,0,1,2,30,180000.0,31.57628151,2.042478627,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
0,0,1,0,0,0,0,0,2,44,67500.0,54.25984106,31.20666407,State servant,Secondary / secondary special,Married,House / apartment,Other,1
0,0,1,0,0,0,0,0,2,2,81000.0,42.5498128,4.043888649,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
0,0,1,1,1,0,0,0,2,35,270000.0,37.65169716,0.45723047,State servant,Higher education,Married,House / apartment,Managers,0
1,1,1,0,1,0,0,0,2,23,180000.0,45.41366352,2.874802357,Working,Secondary / secondary special,Married,House / apartment,Other,0
